Order_ID,Order_Date,City,Product_Category,Sales_Channel,Weather,Discount_Pct,Delivery_Time_Min,Order_Value,Customer_Rating,Issue_Type,Repeat_Customer
ORD101517,2025-07-09 15:00:00,Delhi,Pizza,Web,Cloudy,15,23,402.26,2.7,None,No
ORD101518,2025-07-09 18:00:00,Bengaluru,South Indian,Web,Rainy,5,17,383.22,1.1,None,Yes
ORD101519,2025-07-09 21:00:00,Delhi,Pizza,Phone,Cloudy,5,62,575.92,3.9,None,No
ORD101520,2025-07-10 00:00:00,Pune,Chinese,Phone,Rainy,0,57,388.59,3.4,None,No
ORD101521,2025-07-10 03:00:00,Pune,Biryani,App,Cloudy,30,15,507.45,2.4,None,Yes
ORD101522,2025-07-10 06:00:00,Bengaluru,Chinese,Web,Sunny,20,71,490.63,2.1,None,Yes
ORD101523,2025-07-10 09:00:00,Hyderabad,Chinese,App,Sunny,10,67,74.97,1.3,None,Yes
ORD101524,2025-07-10 12:00:00,Bengaluru,South Indian,Phone,Cloudy,10,30,525.17,4.8,None,No
ORD101525,2025-07-10 15:00:00,Mumbai,Biryani,App,Cloudy,5,65,190.6,3.0,Late Delivery,Yes
ORD101526,2025-07-10 18:00:00,Chennai,Pizza,App,Rainy,15,89,204.32,1.3,None,No
ORD101527,2025-07-10 21:00:00,Hyderabad,Pizza,Phone,Cloudy,5,-1,515.96,4.5,Late Delivery,Yes
ORD101528,2025-07-11 00:00:00,Bengaluru,Dessert,Web,Cloudy,0,15,546.59,2.1,None,Yes
ORD101529,2025-07-11 03:00:00,Delhi,Burger,App,Rainy,15,42,666.91,1.8,Late Delivery,No
ORD101530,2025-07-11 06:00:00,Hyderabad,Dessert,Phone,Rainy,10,67,253.91,2.1,None,Yes
ORD101531,2025-07-11 09:00:00,Hyderabad,Dessert,Web,Rainy,30,72,316.57,3.3,None,No
ORD101532,2025-07-11 12:00:00,Bengaluru,Pizza,Phone,Cloudy,20,87,533.59,1.3,None,Yes
ORD101533,2025-07-11 15:00:00,Hyderabad,South Indian,App,Rainy,20,74,670.37,2.9,None,No
ORD101534,2025-07-11 18:00:00,Delhi,Chinese,Web,Sunny,0,73,484.59,4.6,None,No
ORD101535,2025-07-11 21:00:00,Pune,Chinese,Web,Sunny,5,36,291.96,1.8,None,No
ORD101536,2025-07-12 00:00:00,Hyderabad,Chinese,Phone,Sunny,0,22,721.16,2.3,None,Yes
ORD101537,2025-07-12 03:00:00,Pune,Biryani,Phone,Cloudy,20,63,402.77,2.6,None,Yes
ORD101538,2025-07-12 06:00:00,Delhi,Pizza,Phone,Sunny,10,56,408.38,3.3,None,Yes
ORD101539,2025-07-12 09:00:00,Bengaluru,South Indian,Web,Cloudy,20,41,unknown,4.7,None,Yes
ORD101540,2025-07-12 12:00:00,Chennai,Biryani,Web,Cloudy,15,53,580.34,N/A,None,No
ORD101541,2025-07-12 15:00:00,Hyderabad,Burger,App,Sunny,30,39,603.47,1.3,Missing Item,Yes
ORD101542,2025-07-12 18:00:00,Chennai,South Indian,Web,Rainy,30,52,322.95,2.4,None,Yes
ORD101543,2025-07-12 21:00:00,Delhi,Dessert,App,Cloudy,25,38,765.22,N/A,None,No
ORD101544,2025-07-13 00:00:00,Hyderabad,South Indian,Phone,Sunny,20,38,344.32,3.6,None,No
ORD101545,2025-07-13 03:00:00,Pune,South Indian,Phone,Cloudy,20,74,562.55,1.1,None,No
ORD101546,2025-07-13 06:00:00,Mumbai,Chinese,Web,Rainy,30,64,490.26,2.2,None,Yes
ORD101547,2025-07-13 09:00:00,Chennai,South Indian,Phone,Rainy,25,80,85.4,3.2,None,Yes
ORD101548,2025-07-13 12:00:00,Hyderabad,Dessert,Phone,Sunny,15,28,547.9,2.1,Packaging,Yes
ORD101549,2025-07-13 15:00:00,Chennai,Dessert,Web,Cloudy,5,67,531.74,3.2,None,Yes
ORD101550,2025-07-13 18:00:00,Hyderabad,Pizza,App,Cloudy,20,46,132.05,1.5,None,Yes
ORD101551,2025-07-13 21:00:00,Bengaluru,South Indian,Web,Cloudy,30,62,unknown,4.8,None,No
ORD101552,2025-07-14 00:00:00,Pune,Chinese,App,Cloudy,0,53,532.47,2.2,None,Yes
ORD101553,2025-07-14 03:00:00,Chennai,South Indian,Web,Sunny,20,54,673.09,4.7,None,Yes
ORD101554,2025-07-14 06:00:00,Mumbai,Burger,Web,Rainy,0,56,141.1,2.3,None,Yes
ORD101555,2025-07-14 09:00:00,Mumbai,Burger,Phone,Sunny,15,22,376.12,4.1,None,Yes
ORD101556,2025-07-14 12:00:00,Delhi,Chinese,Web,Cloudy,20,40,662.51,2.0,None,Yes
ORD101557,2025-07-14 15:00:00,Hyderabad,Pizza,Web,Cloudy,30,26,167.71,3.7,None,Yes
ORD101558,2025-07-14 18:00:00,Chennai,Pizza,App,Rainy,15,57,381.4,2.3,Missing Item,Yes
ORD101559,2025-07-14 21:00:00,Delhi,Dessert,Phone,Cloudy,15,65,523.17,3.0,None,Yes
ORD101560,2025-07-15 00:00:00,Chennai,Dessert,App,Sunny,5,77,108.98,3.7,None,Yes
ORD101561,2025-07-15 03:00:00,Hyderabad,Biryani,App,Sunny,20,63,212.15,3.4,None,No
ORD101562,2025-07-15 06:00:00,Mumbai,Chinese,Phone,Rainy,0,41,698.78,3.3,None,Yes
ORD101563,2025-07-15 09:00:00,Bengaluru,South Indian,Phone,Sunny,0,23,460.76,1.3,Wrong Item,Yes
ORD101564,2025-07-15 12:00:00,Mumbai,Chinese,Phone,Sunny,20,53,661.81,2.0,Late Delivery,No
ORD101565,2025-07-15 15:00:00,Delhi,Biryani,Web,Sunny,25,79,482.78,3.3,None,Yes
ORD101566,2025-07-15 18:00:00,Pune,Dessert,Phone,Sunny,5,85,892.06,1.1,None,Yes
ORD101567,2025-07-15 21:00:00,Bengaluru,Chinese,Phone,Cloudy,5,85,528.97,2.0,None,No
ORD101568,2025-07-16 00:00:00,Delhi,Chinese,Phone,Sunny,5,21,678.56,1.9,Late Delivery,Yes
ORD101569,2025-07-16 03:00:00,Hyderabad,Dessert,App,Rainy,0,86,405.7,2.0,None,No
ORD101570,2025-07-16 06:00:00,Bengaluru,Biryani,App,Rainy,15,81,,3.1,Late Delivery,No
ORD101571,2025-07-16 09:00:00,Delhi,Dessert,Web,Sunny,30,24,565.54,N/A,None,Yes
ORD101572,2025-07-16 12:00:00,Hyderabad,Pizza,App,Rainy,25,85,595.41,4.6,None,No
ORD101573,2025-07-16 15:00:00,Mumbai,South Indian,Web,Sunny,5,67,442.98,2.5,Wrong Item,Yes
ORD101574,2025-07-16 18:00:00,Pune,Dessert,App,Rainy,0,71,450.49,N/A,Missing Item,Yes
ORD101575,2025-07-16 21:00:00,Hyderabad,Biryani,Phone,Rainy,0,41,540.35,3.6,None,No
ORD101576,2025-07-17 00:00:00,Chennai,Burger,App,Sunny,15,68,540.23,4.7,Wrong Item,No
ORD101577,2025-07-17 03:00:00,Hyderabad,Pizza,Web,Sunny,20,18,265.49,4.3,Late Delivery,No
ORD101578,2025-07-17 06:00:00,Hyderabad,Burger,App,Cloudy,20,37,490.49,3.8,Late Delivery,Yes
ORD101579,2025-07-17 09:00:00,Pune,Dessert,Phone,Sunny,30,62,507.74,2.4,Missing Item,Yes
ORD101580,2025-07-17 12:00:00,Chennai,Pizza,Web,Sunny,30,56,274.26,2.0,None,Yes
ORD101581,2025-07-17 15:00:00,Delhi,South Indian,Phone,Cloudy,5,17,613.07,1.9,None,Yes
ORD101582,2025-07-17 18:00:00,Delhi,Dessert,Phone,Sunny,30,17,524.29,4.8,Wrong Item,No
ORD101583,2025-07-17 21:00:00,Hyderabad,South Indian,Web,Sunny,5,42,869.52,4.8,None,Yes
ORD101584,2025-07-18 00:00:00, ,Chinese,Phone,Cloudy,25,77,445.32,3.9,None,Yes
ORD101585,2025-07-18 03:00:00,Chennai,Burger,Phone,Sunny,30,45,654.5,4.5,None,Yes
ORD101586,2025-07-18 06:00:00,Pune,Pizza,App,Sunny,15,24,547.04,4.7,Late Delivery,Yes
ORD101587,2025-07-18 09:00:00,Mumbai,South Indian,Phone,Cloudy,5,63,795.86,3.0,None,No
ORD101588,2025-07-18 12:00:00,Delhi,Biryani,Phone,Cloudy,15,35,275.4,3.5,None,Yes
ORD101589,2025-07-18 15:00:00,Pune,South Indian,Phone,Rainy,0,67,360.84,2.7,None,No
ORD101590,2025-07-18 18:00:00,Bengaluru,Biryani,Phone,Sunny,5,68,281.57,2.7,None,Yes
ORD101591,2025-07-18 21:00:00,Delhi,Dessert,Web,Rainy,0,71,435.97,1.2,None,Yes
ORD101592,2025-07-19 00:00:00,Pune,Pizza,App,Rainy,10,34,247.55,2.7,None,No
ORD101593,2025-07-19 03:00:00,Delhi,South Indian,Phone,Cloudy,15,63,175.3,3.7,None,Yes
ORD101594,2025-07-19 06:00:00,Mumbai,South Indian,Phone,Sunny,10,21,65.98,2.7,Late Delivery,Yes
ORD101595,2025-07-19 09:00:00,Bengaluru,Pizza,Web,Sunny,5,43,54.46,4.5,None,No
ORD101596,2025-07-19 12:00:00,Mumbai,South Indian,Phone,Cloudy,0,62,568.15,2.3,Packaging,Yes
ORD101597,2025-07-19 15:00:00,Bengaluru,Biryani,Web,Rainy,5,27,368.02,1.5,None,Yes
ORD101598,2025-07-19 18:00:00,Hyderabad,South Indian,App,Cloudy,10,17,227.92,4.2,Missing Item,No
ORD101599,2025-07-19 21:00:00,Pune,Burger,App,Sunny,5,16,331.37,3.7,None,No
ORD101600,2025-07-20 00:00:00,Bengaluru,Dessert,Phone,Cloudy,25,30,354.98,2.0,None,Yes
ORD101601,2025-07-20 03:00:00,Mumbai,Chinese,Phone,Sunny,20,20,276.37,3.1,None,No
ORD101602,2025-07-20 06:00:00,Delhi,Biryani,Phone,Rainy,10,59,739.0,2.6,None,Yes
ORD101603,2025-07-20 09:00:00,Bengaluru,Burger,Web,Sunny,5,85,705.03,4.8,None,Yes
ORD101604,2025-07-20 12:00:00,Pune,Dessert,Phone,Rainy,0,19,735.93,3.4,None,Yes
ORD101605,2025-07-20 15:00:00,Bengaluru,Pizza,Phone,Rainy,5,70,482.26,1.6,Late Delivery,No
ORD101606,2025-07-20 18:00:00,Chennai,Biryani,App,Sunny,0,85,500.48,3.0,None,Yes
ORD101607,2025-07-20 21:00:00,Delhi,Chinese,Phone,Sunny,20,46,332.53,4.5,Missing Item,Yes
ORD101608,2025-07-21 00:00:00,Pune,Dessert,App,Rainy,5,63,297.53,3.7,None,Yes
ORD101609,2025-07-21 03:00:00,Pune,Chinese,Phone,Cloudy,30,27,453.91,4.4,Missing Item,No
ORD101610,2025-07-21 06:00:00,Hyderabad,Pizza,App,Sunny,30,44,567.42,2.0,None,Yes
ORD101611,2025-07-21 09:00:00, ,Pizza,Phone,Rainy,20,39,665.24,4.6,None,Yes
ORD101612,2025-07-21 12:00:00,Hyderabad,Biryani,App,Rainy,10,74,351.72,4.0,None,No
ORD101613,2025-07-21 15:00:00,Pune,South Indian,Web,Cloudy,0,73,224.51,3.9,Packaging,No
ORD101614,2025-07-21 18:00:00,Delhi,Pizza,App,Sunny,30,42,582.12,N/A,None,Yes
ORD101615,2025-07-21 21:00:00,Bengaluru,Dessert,App,Rainy,25,72,122.73,4.6,None,Yes
ORD101616,2025-07-22 00:00:00,Bengaluru,South Indian,App,Cloudy,10,34,442.94,3.6,None,No
ORD101617,2025-07-22 03:00:00,Delhi,Burger,Phone,Rainy,0,48,466.07,4.4,None,No
ORD101618,2025-07-22 06:00:00,Pune,Chinese,Phone,Sunny,20,19,381.82,2.4,None,Yes
ORD101619,2025-07-22 09:00:00,Bengaluru,South Indian,Phone,Cloudy,30,74,171.86,1.6,None,Yes
ORD101620,2025-07-22 12:00:00,Bengaluru,Chinese,Web,Rainy,15,57,384.19,2.3,Late Delivery,Yes
ORD101621,2025-07-22 15:00:00,Bengaluru,South Indian,Web,Cloudy,5,71,745.66,2.8,None,Yes
ORD101622,2025-07-22 18:00:00,Mumbai,Burger,App,Sunny,20,71,556.51,3.1,Wrong Item,No
ORD101623,2025-07-22 21:00:00,Mumbai,Pizza,Web,Cloudy,0,89,659.11,3.0,None,Yes
ORD101624,2025-07-23 00:00:00,Chennai,Burger,App,Sunny,0,68,230.9,3.2,None,No
ORD101625,2025-07-23 03:00:00,Hyderabad,Pizza,App,Rainy,0,59,,4.4,Missing Item,No
ORD101626,2025-07-23 06:00:00,Delhi,Pizza,App,Sunny,0,51,465.9,1.7,None,No
ORD101627,2025-07-23 09:00:00,Delhi,Chinese,Web,Rainy,5,62,,2.3,None,No
ORD101628,2025-07-23 12:00:00,Delhi,Dessert,Phone,Rainy,10,68,550.05,4.6,Wrong Item,Yes
ORD101629,2025-07-23 15:00:00,Chennai,Burger,Web,Sunny,25,62,476.52,3.2,None,Yes
ORD101630,2025-07-23 18:00:00,Mumbai,South Indian,App,Rainy,15,20,235.9,3.3,None,No
ORD101631,2025-07-23 21:00:00,Pune,Burger,App,Cloudy,5,48,560.39,2.9,None,No
ORD101632,2025-07-24 00:00:00,Pune,Chinese,Web,Rainy,0,77,601.36,3.2,None,Yes
ORD101633,2025-07-24 03:00:00,Chennai,Pizza,App,Sunny,5,62,687.51,1.8,None,No
ORD101634,2025-07-24 06:00:00,Pune,Chinese,App,Cloudy,20,37,695.46,N/A,None,Yes
ORD101635,2025-07-24 09:00:00,Delhi,Biryani,Web,Cloudy,25,27,535.76,N/A,None,Yes
ORD101636,2025-07-24 12:00:00,Hyderabad,Biryani,Web,Rainy,0,61,244.29,3.3,Wrong Item,Yes
ORD101637,2025-07-24 15:00:00,Bengaluru,South Indian,Web,Rainy,15,58,,1.2,None,No
ORD101638,2025-07-24 18:00:00,Mumbai,Chinese,App,Sunny,0,46,409.12,4.2,None,Yes
ORD101639,2025-07-24 21:00:00,Mumbai,South Indian,App,Cloudy,25,40,615.5,2.6,None,Yes
ORD101640,2025-07-25 00:00:00,Chennai,South Indian,Phone,Sunny,15,67,603.91,1.6,Wrong Item,No
ORD101641,2025-07-25 03:00:00,Mumbai,Biryani,Phone,Rainy,25,28,499.32,4.5,Packaging,No
ORD101642,2025-07-25 06:00:00,Delhi,South Indian,Web,Cloudy,15,66,443.42,1.8,Wrong Item,No
ORD101643,2025-07-25 09:00:00,Pune,Biryani,Phone,Sunny,10,50,792.67,4.7,Wrong Item,Yes
ORD101644,2025-07-25 12:00:00,Delhi,Pizza,App,Sunny,30,22,553.33,2.8,None,Yes
ORD101645,2025-07-25 15:00:00,Chennai,Chinese,Phone,Sunny,10,54,434.29,4.0,None,Yes
ORD101646,2025-07-25 18:00:00,Delhi,South Indian,App,Sunny,5,36,333.82,3.2,None,No
ORD101647,2025-07-25 21:00:00,Pune,Biryani,Web,Sunny,5,30,,2.0,None,No
ORD101648,2025-07-26 00:00:00,Hyderabad,Burger,Web,Cloudy,15,74,250.73,3.7,None,No
ORD101649,2025-07-26 03:00:00,Chennai,South Indian,App,Sunny,0,74,268.47,4.8,None,No
ORD101650,2025-07-26 06:00:00,Hyderabad,Dessert,Phone,Cloudy,30,24,500.57,4.1,None,Yes
ORD101651,2025-07-26 09:00:00,Bengaluru,Pizza,Web,Sunny,20,39,446.75,3.4,Packaging,No
ORD101652,2025-07-26 12:00:00,Hyderabad,Pizza,Web,Rainy,20,45,391.34,5.0,None,Yes
ORD101653,2025-07-26 15:00:00,Bengaluru,Burger,Phone,Rainy,0,35,582.57,2.1,None,Yes
ORD101654,2025-07-26 18:00:00,Bengaluru,Biryani,Phone,Sunny,0,47,775.65,1.2,None,Yes
ORD101655,2025-07-26 21:00:00,Hyderabad,South Indian,App,Rainy,10,45,301.8,1.1,None,No
ORD101656,2025-07-27 00:00:00,Chennai,Biryani,Phone,Cloudy,20,35,328.63,3.8,None,No
ORD101657,2025-07-27 03:00:00,Pune,Pizza,Phone,Sunny,15,50,50.93,4.3,None,Yes
ORD101658,2025-07-27 06:00:00,Delhi,Biryani,Phone,Cloudy,25,79,445.26,3.5,None,Yes
ORD101659,2025-07-27 09:00:00,Delhi,Pizza,App,Sunny,5,18,427.03,4.6,None,Yes
ORD101660,2025-07-27 12:00:00, ,Biryani,App,Rainy,25,82,610.7,3.8,None,No
ORD101661,2025-07-27 15:00:00,Bengaluru,Burger,Web,Cloudy,10,18,434.37,2.5,None,No
ORD101662,2025-07-27 18:00:00,Bengaluru,Chinese,App,Rainy,20,23,344.14,1.7,None,No
ORD101663,2025-07-27 21:00:00,Chennai,Burger,Web,Rainy,30,44,484.68,4.7,None,No
ORD101664,2025-07-28 00:00:00,Mumbai,Burger,Phone,Sunny,0,59,550.27,1.4,None,Yes
ORD101665,2025-07-28 03:00:00,Hyderabad,Chinese,Web,Cloudy,30,18,158.81,3.2,Late Delivery,Yes
ORD101666,2025-07-28 06:00:00,Bengaluru,Chinese,Web,Rainy,30,83,631.24,2.3,None,Yes
ORD101667,2025-07-28 09:00:00,Delhi,South Indian,Phone,Sunny,20,37,685.13,2.1,Late Delivery,Yes
ORD101668,2025-07-28 12:00:00,Chennai,South Indian,Web,Sunny,15,30,548.54,3.6,Missing Item,Yes
ORD101669,2025-07-28 15:00:00,Hyderabad,Burger,App,Sunny,10,36,281.78,1.9,Packaging,Yes
ORD101670,2025-07-28 18:00:00,Chennai,Burger,App,Rainy,0,86,,4.7,Late Delivery,No
ORD101671,2025-07-28 21:00:00,Hyderabad,Pizza,App,Sunny,25,62,662.92,2.6,Late Delivery,Yes
ORD101672,2025-07-29 00:00:00,Hyderabad,Pizza,App,Cloudy,15,76,,3.7,None,Yes
ORD101673,2025-07-29 03:00:00,Pune,South Indian,Web,Cloudy,25,74,563.16,3.9,None,Yes
ORD101674,2025-07-29 06:00:00,Bengaluru,Dessert,Web,Rainy,5,19,440.86,3.7,None,Yes
ORD101675,2025-07-29 09:00:00,Chennai,Dessert,Phone,Cloudy,10,21,478.83,4.6,None,No
ORD101676,2025-07-29 12:00:00,Chennai,South Indian,Web,Sunny,15,65,299.56,1.9,None,No
ORD101677,2025-07-29 15:00:00,Pune,Pizza,Web,Rainy,15,79,509.52,1.3,None,Yes
ORD101678,2025-07-29 18:00:00,Delhi,Pizza,Web,Sunny,25,23,496.63,1.2,Missing Item,No
ORD101679,2025-07-29 21:00:00,Delhi,Dessert,Phone,Rainy,0,59,178.32,N/A,None,Yes
ORD101680,2025-07-30 00:00:00,Bengaluru,Biryani,App,Rainy,5,61,449.2,4.9,None,Yes
ORD101681,2025-07-30 03:00:00,Bengaluru,Biryani,Web,Sunny,25,81,560.5,2.2,None,Yes
ORD101682,2025-07-30 06:00:00,Mumbai,Pizza,Phone,Cloudy,15,38,380.65,3.8,None,No
ORD101683,2025-07-30 09:00:00,Pune,Biryani,Phone,Cloudy,10,24,9.41,1.0,None,Yes
ORD101684,2025-07-30 12:00:00,Delhi,Chinese,Phone,Rainy,15,87,429.33,1.8,None,Yes
ORD101685,2025-07-30 15:00:00,Hyderabad,South Indian,App,Sunny,20,62,713.96,3.8,None,No
ORD101686,2025-07-30 18:00:00,Chennai,South Indian,Web,Sunny,10,49,388.0,1.3,None,Yes
ORD101687,2025-07-30 21:00:00,Bengaluru,Pizza,Phone,Rainy,10,68,707.16,2.9,None,Yes
ORD101688,2025-07-31 00:00:00,Chennai,Burger,App,Cloudy,15,85,303.78,N/A,None,No
ORD101689,2025-07-31 03:00:00,Chennai,Dessert,Phone,Sunny,0,30,241.03,4.1,None,Yes
ORD101690,2025-07-31 06:00:00,Mumbai,Pizza,Phone,Cloudy,10,-1,,2.8,None,No
ORD101691,2025-07-31 09:00:00,Delhi,Biryani,Phone,Cloudy,20,54,301.94,3.5,None,No
ORD101692,2025-07-31 12:00:00,Bengaluru,Dessert,Phone,Rainy,25,34,509.37,3.2,None,No
ORD101693,2025-07-31 15:00:00,Chennai,Burger,Phone,Rainy,0,83,382.94,1.2,None,No
ORD101694,2025-07-31 18:00:00,Bengaluru,Biryani,App,Cloudy,0,59,715.31,4.0,None,No
ORD101695,2025-07-31 21:00:00,Hyderabad,Chinese,Web,Sunny,0,20,370.5,1.7,None,No
ORD101696,2025-08-01 00:00:00,Mumbai,Biryani,Web,Sunny,10,83,466.15,1.1,Late Delivery,No
ORD101697,2025-08-01 03:00:00,Hyderabad,Chinese,Web,Rainy,0,63,557.34,2.8,None,No
ORD101698,2025-08-01 06:00:00,Bengaluru,Dessert,Web,Cloudy,15,53,622.14,4.5,Wrong Item,No
ORD101699,2025-08-01 09:00:00,Bengaluru,Chinese,App,Sunny,0,16,716.34,1.6,None,No
ORD101700,2025-08-01 12:00:00,Delhi,Dessert,App,Sunny,20,53,407.72,1.1,None,Yes
ORD101701,2025-08-01 15:00:00,Chennai,Dessert,App,Rainy,5,35,378.12,1.4,Late Delivery,No
ORD101702,2025-08-01 18:00:00,Chennai,Dessert,Phone,Cloudy,20,54,105.49,2.5,Wrong Item,Yes
ORD101703,2025-08-01 21:00:00,Hyderabad,Dessert,Phone,Sunny,10,68,817.51,3.3,Packaging,Yes
ORD101704,2025-08-02 00:00:00, ,Dessert,Phone,Rainy,0,26,514.97,1.8,None,Yes
ORD101705,2025-08-02 03:00:00,Pune,Biryani,Web,Sunny,0,51,585.33,4.2,None,No
ORD101706,2025-08-02 06:00:00,Chennai,Dessert,Phone,Sunny,15,52,550.03,4.0,Wrong Item,Yes
ORD101707,2025-08-02 09:00:00,Delhi,Biryani,Web,Sunny,25,29,unknown,3.8,None,No
ORD101708,2025-08-02 12:00:00,Hyderabad,Dessert,Phone,Rainy,0,21,513.06,2.9,Wrong Item,Yes
ORD101709,2025-08-02 15:00:00,Hyderabad,Chinese,Web,Cloudy,30,64,349.26,2.5,None,Yes
ORD101710,2025-08-02 18:00:00,Pune,Dessert,Phone,Rainy,20,79,,2.5,Packaging,Yes
ORD101711,2025-08-02 21:00:00,Delhi,Burger,Phone,Cloudy,10,81,278.96,3.0,Packaging,No
ORD101712,2025-08-03 00:00:00,Mumbai,Dessert,App,Sunny,5,58,730.3,1.3,None,No
ORD101713,2025-08-03 03:00:00,Delhi,Dessert,Phone,Cloudy,0,45,551.07,3.7,None,Yes
ORD101714,2025-08-03 06:00:00,Mumbai,Chinese,Phone,Sunny,5,57,805.71,2.4,None,Yes
ORD101715,2025-08-03 09:00:00,Delhi,South Indian,App,Sunny,0,62,863.35,1.9,None,No
ORD101716,2025-08-03 12:00:00,Delhi,Chinese,Web,Rainy,10,75,,2.1,None,Yes
ORD101717,2025-08-03 15:00:00,Bengaluru,Burger,App,Sunny,25,89,627.34,1.7,None,Yes
ORD101718,2025-08-03 18:00:00,Hyderabad,South Indian,App,Rainy,20,24,205.57,4.6,Late Delivery,Yes
ORD101719,2025-08-03 21:00:00,Delhi,Pizza,Web,Cloudy,10,43,481.94,1.7,Missing Item,No
ORD101720,2025-08-04 00:00:00,Pune,Pizza,Phone,Cloudy,5,62,506.65,N/A,None,Yes
ORD101721,2025-08-04 03:00:00,Delhi,Burger,Web,Sunny,0,76,218.31,3.3,None,Yes
ORD101722,2025-08-04 06:00:00,Chennai,Chinese,Phone,Rainy,5,-1,,4.5,Wrong Item,No
ORD101723,2025-08-04 09:00:00,Hyderabad,Biryani,Phone,Sunny,20,58,514.86,2.9,Wrong Item,No
ORD101724,2025-08-04 12:00:00,Chennai,Burger,Web,Rainy,30,61,481.73,4.7,Late Delivery,Yes
ORD101725,2025-08-04 15:00:00,Hyderabad,South Indian,App,Rainy,10,78,266.69,1.8,None,Yes
ORD101726,2025-08-04 18:00:00,Chennai,South Indian,Web,Rainy,5,67,324.35,3.2,Wrong Item,Yes
ORD101727,2025-08-04 21:00:00,Delhi,Dessert,Phone,Cloudy,5,58,181.54,1.5,None,Yes
ORD101728,2025-08-05 00:00:00,Delhi,Pizza,Web,Rainy,20,42,233.47,2.8,Packaging,Yes
ORD101729,2025-08-05 03:00:00,Bengaluru,South Indian,Web,Cloudy,30,16,383.14,3.3,Packaging,Yes
ORD101730,2025-08-05 06:00:00,Pune,Burger,Phone,Rainy,0,71,627.74,3.4,Wrong Item,Yes
ORD101731,2025-08-05 09:00:00,Chennai,South Indian,App,Cloudy,30,71,650.56,2.5,None,No
ORD101732,2025-08-05 12:00:00,Mumbai,Burger,Web,Cloudy,5,48,780.02,1.3,Wrong Item,No
ORD101733,2025-08-05 15:00:00,Bengaluru,Biryani,Phone,Cloudy,20,72,526.37,3.6,None,Yes
ORD101734,2025-08-05 18:00:00,Chennai,Dessert,Phone,Sunny,0,66,483.89,3.0,None,No
ORD101735,2025-08-05 21:00:00,Chennai,Pizza,Web,Rainy,30,43,539.13,1.5,Wrong Item,Yes
ORD101736,2025-08-06 00:00:00,Bengaluru,South Indian,App,Sunny,30,49,537.4,4.7,None,No
ORD101737,2025-08-06 03:00:00,Delhi,Burger,Web,Rainy,30,89,159.03,4.8,None,Yes
ORD101738,2025-08-06 06:00:00, ,Chinese,App,Rainy,25,62,,4.4,Wrong Item,No
ORD101739,2025-08-06 09:00:00,Delhi,Pizza,App,Sunny,0,47,102.43,4.4,Wrong Item,No
ORD101740,2025-08-06 12:00:00,Bengaluru,Biryani,App,Cloudy,30,89,656.78,1.4,Wrong Item,Yes
ORD101741,2025-08-06 15:00:00,Delhi,Burger,App,Rainy,25,87,460.15,5.0,None,No
ORD101742,2025-08-06 18:00:00,Hyderabad,Dessert,Web,Cloudy,10,-1,253.89,2.6,Late Delivery,No
ORD101743,2025-08-06 21:00:00,Mumbai,Dessert,Phone,Sunny,20,62,545.65,1.7,None,Yes
ORD101744,2025-08-07 00:00:00,Chennai,Biryani,Phone,Cloudy,30,81,428.74,4.2,Late Delivery,No
ORD101745,2025-08-07 03:00:00,Pune,Biryani,Phone,Rainy,0,50,327.14,1.9,None,No
ORD101746,2025-08-07 06:00:00,Mumbai,Dessert,Phone,Rainy,25,85,201.33,3.1,Late Delivery,No
ORD101747,2025-08-07 09:00:00,Delhi,South Indian,Phone,Rainy,25,58,186.21,1.5,None,No
ORD101748,2025-08-07 12:00:00,Chennai,South Indian,Phone,Sunny,10,74,340.04,N/A,Missing Item,Yes
ORD101749,2025-08-07 15:00:00,Delhi,Burger,Web,Rainy,15,77,380.34,3.2,None,No
ORD101750,2025-08-07 18:00:00,Hyderabad,Chinese,App,Sunny,20,19,232.1,2.8,None,No
ORD101751,2025-08-07 21:00:00,Bengaluru,Burger,Phone,Cloudy,15,54,456.93,1.3,None,Yes
ORD101752,2025-08-08 00:00:00,Chennai,Chinese,Web,Rainy,0,33,257.74,2.9,Late Delivery,Yes
ORD101753,2025-08-08 03:00:00,Hyderabad,Biryani,Phone,Rainy,20,61,514.84,2.9,None,No
ORD101754,2025-08-08 06:00:00,Hyderabad,Pizza,Phone,Rainy,10,79,671.65,2.0,None,No
ORD101755,2025-08-08 09:00:00,Chennai,Burger,App,Cloudy,0,81,502.09,4.7,None,Yes
ORD101756,2025-08-08 12:00:00,Delhi,Burger,App,Rainy,20,32,433.11,2.7,Wrong Item,Yes
ORD101757,2025-08-08 15:00:00,Pune,Chinese,App,Sunny,20,64,,4.5,None,Yes
ORD101758,2025-08-08 18:00:00,Hyderabad,Biryani,Phone,Cloudy,15,44,710.3,1.4,None,No
ORD101759,2025-08-08 21:00:00,Mumbai,Biryani,Phone,Cloudy,0,80,415.17,2.3,None,No
ORD101760,2025-08-09 00:00:00,Hyderabad,Chinese,Phone,Cloudy,10,19,898.24,1.7,Wrong Item,Yes
ORD101761,2025-08-09 03:00:00,Pune,Biryani,App,Cloudy,10,56,237.05,2.6,None,Yes
ORD101762,2025-08-09 06:00:00,Delhi,Dessert,Web,Cloudy,0,19,502.18,1.4,Packaging,No
ORD101763,2025-08-09 09:00:00,Delhi,South Indian,Phone,Sunny,0,64,704.29,2.8,Packaging,Yes
